product_id,author_id,rating,review_text,review_title,skin_type,skin_tone,is_recommended,feedback_count
P005,user_7081,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,normal,light,0.0,34
P005,user_8217,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,light,1.0,20
P005,user_1262,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,dry,tan,1.0,8
P005,user_2761,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,oily,light,1.0,1
P005,user_7914,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,tan,1.0,10
P005,user_4066,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,medium,1.0,20
P005,user_1825,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,8
P005,user_4728,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,dry,medium,1.0,21
P005,user_3207,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,fair,0.5,13
P005,user_7090,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,tan,0.5,23
P005,user_1347,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,oily,deep,1.0,33
P005,user_6063,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,tan,1.0,23
P005,user_1035,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,combination,medium,1.0,26
P005,user_5594,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,light,1.0,8
P005,user_3206,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,medium,1.0,21
P005,user_2320,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,dry,deep,1.0,32
P005,user_5598,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,combination,medium,1.0,18
P005,user_6329,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,dry,medium,1.0,42
P005,user_8413,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,dry,deep,1.0,28
P005,user_2922,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,medium,1.0,38
P005,user_9002,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,light,1.0,10
P005,user_6398,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,deep,1.0,29
P005,user_1114,2,"The product itself is okay, but the packaging leak wasted half of the serum.",Disappointed,oily,tan,0.0,0
P005,user_3620,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,tan,1.0,31
P005,user_3991,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,fair,1.0,21
P005,user_8070,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,oily,tan,1.0,26
P005,user_4847,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,20
P005,user_4074,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,5
P005,user_6921,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,1
P005,user_5596,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,oily,tan,1.0,22
P005,user_2258,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,deep,0.5,41
P005,user_3257,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,dry,fair,1.0,32
P005,user_1635,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,dry,medium,1.0,4
P005,user_2984,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,tan,1.0,12
P005,user_4990,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,dry,light,1.0,7
P005,user_2209,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,oily,fair,1.0,32
P005,user_7442,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,tan,1.0,29
P005,user_8337,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,normal,deep,1.0,34
P005,user_1744,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,combination,deep,1.0,7
P005,user_7643,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,oily,deep,0.0,26
P005,user_6961,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,dry,light,1.0,37
P005,user_1321,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,22
P005,user_8246,1,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Do not buy!,oily,fair,0.0,5
P005,user_9149,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,combination,light,0.0,20
P005,user_8796,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,0
P005,user_9221,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,combination,medium,1.0,5
P005,user_8921,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,oily,light,1.0,19
P005,user_7235,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,normal,fair,1.0,10
P005,user_7526,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,combination,fair,1.0,10
P005,user_7145,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,deep,1.0,19
P005,user_4941,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,deep,1.0,25
P005,user_9580,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,deep,1.0,22
P005,user_9698,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,oily,fair,0.0,34
P005,user_5315,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,tan,1.0,2
P005,user_4988,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,dry,light,1.0,19
P005,user_7174,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,oily,fair,1.0,40
P005,user_3085,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,light,1.0,9
P005,user_4240,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,38
P005,user_4127,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,combination,medium,1.0,23
P005,user_8062,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,oily,deep,1.0,15
P005,user_1665,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,combination,tan,1.0,40
P005,user_3065,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,normal,light,0.0,44
P005,user_9609,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,oily,medium,1.0,3
P005,user_2541,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,12
P005,user_3475,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,medium,1.0,29
P005,user_1027,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,24
P005,user_3506,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,light,0.5,34
P005,user_5659,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,combination,tan,1.0,36
P005,user_4660,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,19
P005,user_8912,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,fair,1.0,39
P005,user_9750,2,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Disappointed,normal,fair,0.0,20
P005,user_3461,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,fair,1.0,3
P005,user_4120,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,light,1.0,30
P005,user_6013,1,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Do not buy!,combination,medium,0.0,24
P005,user_2684,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,33
P006,user_5921,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,oily,medium,1.0,14
P006,user_8697,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,dry,light,1.0,25
P006,user_4267,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,normal,tan,1.0,23
P006,user_3042,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,36
P006,user_3762,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,oily,tan,1.0,28
P006,user_2829,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,5
P006,user_3789,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,medium,1.0,31
P006,user_4879,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,dry,deep,1.0,15
P006,user_2738,1,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Do not buy!,oily,light,0.0,15
P006,user_4966,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,oily,deep,1.0,17
P006,user_9023,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,0
P006,user_9951,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,fair,1.0,6
P006,user_8038,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,normal,light,1.0,12
P006,user_8228,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,deep,1.0,11
P006,user_9504,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,combination,light,1.0,16
P006,user_1771,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,oily,light,1.0,44
P006,user_2107,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,deep,1.0,18
P006,user_5672,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,oily,light,0.0,8
P006,user_4179,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,41
P006,user_9299,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,17
P006,user_8203,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,21
P006,user_4092,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,light,0.5,18
P006,user_5049,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,medium,1.0,42
P006,user_8568,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,normal,tan,1.0,32
P006,user_7916,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,9
P006,user_2992,1,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Do not buy!,normal,light,0.0,41
P006,user_6770,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,dry,deep,1.0,42
P006,user_8425,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,tan,1.0,21
P006,user_4027,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,tan,1.0,6
P006,user_7377,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,light,1.0,21
P006,user_3788,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,dry,deep,1.0,26
P006,user_2417,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,oily,fair,1.0,36
P006,user_4625,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,11
P006,user_7906,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,combination,tan,1.0,1
P006,user_5667,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,combination,light,1.0,28
P006,user_3102,2,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Disappointed,oily,deep,0.0,38
P006,user_9762,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,tan,1.0,0
P006,user_9616,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,1
P006,user_2317,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,oily,deep,1.0,32
P006,user_8257,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,normal,light,1.0,25
P006,user_3681,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,light,0.5,11
P006,user_3842,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,43
P006,user_5838,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,fair,1.0,14
P006,user_9326,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,deep,1.0,36
P006,user_3428,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,17
P006,user_9040,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,30
P006,user_9717,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,tan,1.0,2
P006,user_8808,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,oily,tan,1.0,34
P006,user_2497,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,9
P006,user_2214,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,normal,tan,1.0,24
P006,user_9487,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,combination,deep,1.0,13
P006,user_6986,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,medium,1.0,8
P006,user_3309,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,light,1.0,4
P006,user_1865,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,17
P006,user_2662,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,light,1.0,7
P006,user_7627,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,combination,medium,1.0,29
P006,user_3819,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,medium,1.0,42
P006,user_1362,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,fair,1.0,36
P006,user_6524,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,tan,1.0,17
P006,user_8871,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,light,1.0,27
P006,user_5124,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,35
P006,user_7157,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,light,1.0,32
P006,user_2471,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,combination,tan,0.0,0
P006,user_7226,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,tan,1.0,22
P006,user_3657,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,combination,fair,1.0,20
P006,user_7389,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,20
P006,user_5440,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,15
P006,user_2573,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,18
P006,user_4311,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,deep,1.0,19
P006,user_7959,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,medium,0.5,12
P006,user_5413,2,"The product itself is okay, but the packaging leak wasted half of the serum.",Disappointed,oily,medium,0.0,10
P006,user_7219,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,medium,0.5,44
P006,user_6235,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,combination,light,1.0,43
P006,user_5748,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,28
P006,user_9336,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,medium,1.0,25
P006,user_6579,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,combination,deep,1.0,21
P006,user_7978,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,oily,light,1.0,39
P006,user_6923,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,normal,light,1.0,42
P006,user_1125,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,light,1.0,39
P006,user_9942,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,deep,1.0,17
P006,user_6665,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,oily,tan,1.0,3
P006,user_5808,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,deep,0.5,19
P006,user_4836,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,medium,1.0,27
P006,user_7096,1,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Do not buy!,dry,medium,0.0,33
P006,user_9841,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,tan,1.0,30
P006,user_6796,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,17
P006,user_2511,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,combination,medium,1.0,24
P006,user_3615,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,21
P006,user_9858,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,deep,1.0,15
P006,user_1403,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,oily,tan,1.0,15
P006,user_2052,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,deep,1.0,5
P006,user_2047,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,medium,1.0,6
P006,user_2287,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,fair,1.0,6
P006,user_4006,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,oily,tan,1.0,40
P006,user_2404,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,combination,light,1.0,33
P006,user_7105,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,normal,fair,1.0,21
P006,user_3125,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,combination,deep,1.0,19
P006,user_8700,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,33
P006,user_2810,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,deep,0.5,36
P006,user_5536,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,0
P006,user_4505,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,fair,1.0,13
P006,user_1138,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,oily,tan,1.0,5
P006,user_3908,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,oily,fair,1.0,0
P006,user_6850,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,combination,tan,1.0,45
P006,user_5152,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,fair,0.5,12
P006,user_2885,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,oily,fair,1.0,22
P006,user_4501,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,tan,1.0,21
P006,user_4061,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,41
P006,user_1724,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,dry,tan,1.0,17
P006,user_3767,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,normal,medium,1.0,26
P006,user_2702,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,18
P006,user_8965,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,medium,1.0,31
P006,user_1865,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,normal,fair,1.0,26
P006,user_1778,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,medium,1.0,31
P006,user_7955,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,18
P006,user_4028,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,normal,tan,1.0,43
P006,user_8950,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,deep,1.0,27
P006,user_5619,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,oily,medium,1.0,12
P006,user_4221,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,39
P006,user_8597,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,oily,deep,1.0,26
P006,user_1022,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,deep,1.0,45
P006,user_4783,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,dry,medium,1.0,0
P006,user_2820,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,41
P006,user_8996,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,9
P006,user_9962,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,normal,medium,1.0,28
P006,user_8504,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,oily,light,1.0,13
P006,user_9596,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,combination,fair,1.0,4
P006,user_5324,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,41
P006,user_3980,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,combination,fair,0.0,4
P006,user_8268,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,oily,tan,1.0,3
P006,user_7673,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,dry,medium,1.0,13
P006,user_3411,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,oily,fair,1.0,38
P006,user_7836,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,medium,1.0,34
P006,user_6021,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,light,1.0,26
P006,user_9351,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,light,1.0,12
P006,user_4120,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,33
P006,user_9606,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,oily,deep,1.0,10
P006,user_7554,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,combination,light,1.0,12
P006,user_3578,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,combination,light,1.0,44
P006,user_7435,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,dry,light,1.0,36
P006,user_7558,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,tan,1.0,35
P006,user_1410,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,combination,medium,1.0,44
P006,user_4673,1,Broke me out in tiny bumps all over my forehead. Skin became very dry and irritated.,Do not buy!,combination,light,0.0,36
P006,user_1453,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,dry,medium,1.0,0
P006,user_2269,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,combination,deep,1.0,35
P006,user_6573,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,oily,deep,1.0,42
P006,user_7997,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,normal,medium,1.0,15
P006,user_4706,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,light,1.0,21
P006,user_7975,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,combination,tan,1.0,24
